,defBodySigStrikeAccuracy,defBodySigStrikeAttemped,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttemped,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttemped,defDistanceSigStrikeSuccessful,defGroundSigStrikeAccuracy,defGroundSigStrikeAttemped,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttemped,defHeadSigStrikeSuccessful,defKnockdowns,defLegSigStrikeAccuracy,defLegSigStrikeAttemped,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAttempted,defTakedownAttempted,defTakedownSuccessful,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,offBodySigStrikeAccuracy,offBodySigStrikeAttemped,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttemped,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttemped,offDistanceSigStrikeSuccessful,offGroundSigStrikeAccuracy,offGroundSigStrikeAttemped,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttemped,offHeadSigStrikeSuccessful,offKnockdowns,offLegSigStrikeAccuracy,offLegSigStrikeAttemped,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAttempted,offTakedownAttempted,offTakedownSuccessful,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,score
3d8e8868-f324-4072-a5fd-ef30b75bcf96,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,5.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.45,20,9,1.0,12.0,12.0,0.8333333333333334,12.0,10.0,0.42857142857142855,7.0,3.0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,0.0,1.0,0.0,0,0,0,2,0,0.6382978723404256,47,30,3.0
c68af82b-865b-4f58-8eee-bde9bf19a0f5,0.0,0.0,0.0,0.5,2.0,1.0,0.0,3.0,0.0,1.0,4.0,4.0,0.5555555555555556,9.0,5.0,0,0.0,0.0,0.0,2,0,0,2,1,0.4482758620689655,29,13,1.0,3.0,3.0,0.6666666666666666,9.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2222222222222222,9.0,2.0,0,1.0,1.0,1.0,0,0,0,0,0,0.6071428571428571,28,17,-3.0
0cdd0a27-2b09-41f2-9dda-3b231ccce3c2,1.0,2.0,2.0,0.6,10.0,6.0,0.6666666666666666,3.0,2.0,0.5833333333333334,12.0,7.0,0.5454545454545454,22.0,12.0,0,1.0,1.0,1.0,1,0,0,2,1,0.6428571428571429,42,27,0.75,8.0,6.0,0.75,8.0,6.0,0.14285714285714285,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,7.0,1.0,0,0.0,0.0,0.0,0,0,0,2,0,0.5789473684210527,19,11,-5.0
8d62b8a1-4137-499f-8192-db04176f5b40,0.4,10.0,4.0,0.0,0.0,0.0,0.43243243243243246,37.0,16.0,0.0,1.0,0.0,0.26666666666666666,15.0,4.0,0,0.6153846153846154,13.0,8.0,0,0,0,0,0,0.41025641025641024,39,16,0.5,4.0,2.0,0.0,2.0,0.0,0.5263157894736842,19.0,10.0,0.0,0.0,0.0,0.125,8.0,1.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5,24,12,-3.0
e6032782-ee73-439c-bcca-0d87d3ceda66,0.4444444444444444,9.0,4.0,0.6666666666666666,3.0,2.0,0.3142857142857143,35.0,11.0,0.0,0.0,0.0,0.19047619047619047,21.0,4.0,0,0.625,8.0,5.0,0,0,0,2,0,0.34210526315789475,38,13,0.75,4.0,3.0,0.5,2.0,1.0,0.23333333333333334,30.0,7.0,0.0,0.0,0.0,0.1,20.0,2.0,0,0.375,8.0,3.0,0,0,0,1,0,0.2727272727272727,33,9,-3.0
8750110a-eb20-414b-9083-a8fe932bfa97,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,0.6363636363636364,11.0,7.0,0.5,16.0,8.0,0,1.0,1.0,1.0,1,0,0,5,4,0.47058823529411764,34,16,0.75,4.0,3.0,0.0,0.0,0.0,0.4117647058823529,17.0,7.0,0.0,0.0,0.0,0.125,8.0,1.0,0,0.6,5.0,3.0,0,0,0,0,0,0.5882352941176471,51,30,-4.0
9015cc69-5dee-4c35-9081-c4bc55f09a40,0.5,4.0,2.0,0.0,2.0,0.0,0.5263157894736842,19.0,10.0,0.0,0.0,0.0,0.125,8.0,1.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5,24,12,0.4,10.0,4.0,0.0,0.0,0.0,0.43243243243243246,37.0,16.0,0.0,1.0,0.0,0.26666666666666666,15.0,4.0,0,0.6153846153846154,13.0,8.0,0,0,0,0,0,0.41025641025641024,39,16,3.0
866c2b75-d734-4f97-ae79-bb1621950945,0.75,4.0,3.0,0.5,2.0,1.0,0.23333333333333334,30.0,7.0,0.0,0.0,0.0,0.1,20.0,2.0,0,0.375,8.0,3.0,0,0,0,1,0,0.2727272727272727,33,9,0.4444444444444444,9.0,4.0,0.6666666666666666,3.0,2.0,0.3142857142857143,35.0,11.0,0.0,0.0,0.0,0.19047619047619047,21.0,4.0,0,0.625,8.0,5.0,0,0,0,2,0,0.34210526315789475,38,13,3.0
bb922fd9-6dde-4b4d-866b-878e99c916e3,0.75,4.0,3.0,0.0,0.0,0.0,0.4117647058823529,17.0,7.0,0.0,0.0,0.0,0.125,8.0,1.0,0,0.6,5.0,3.0,0,0,0,0,0,0.5882352941176471,51,30,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,0.6363636363636364,11.0,7.0,0.5,16.0,8.0,0,1.0,1.0,1.0,1,0,0,5,4,0.47058823529411764,34,16,4.0
3fef9ffb-034a-460d-a4be-00b9e2a9925c,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2,0,1,1,1,0.5454545454545454,11,6,0.0,1.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,2.0,2.0,0,0,1,0,0,0.4,5,2,-7.0
486b87f7-47d9-4ead-b714-3481ab038689,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.7777777777777778,9.0,7.0,0.6363636363636364,11.0,7.0,0,1.0,1.0,1.0,2,0,1,4,3,0.8148148148148148,27,22,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.6666666666666666,3.0,2.0,0,0,0,0,0,0.7333333333333333,15,11,-4.0
c451c288-5ea6-452d-8ec7-f9419915c4f1,1.0,2.0,2.0,1.0,1.0,1.0,0.38095238095238093,21.0,8.0,1.0,4.0,4.0,0.4090909090909091,22.0,9.0,0,1.0,2.0,2.0,1,0,0,3,3,0.6666666666666666,39,26,0.5,4.0,2.0,0.0,1.0,0.0,0.2962962962962963,27.0,8.0,0.0,0.0,0.0,0.21739130434782608,23.0,5.0,0,1.0,1.0,1.0,0,0,0,0,0,0.4594594594594595,37,17,-3.0
d7c5b2cc-eb30-4236-86c1-64206ffd92a9,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.6666666666666666,3.0,2.0,0,0,0,0,0,0.7333333333333333,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.7777777777777778,9.0,7.0,0.6363636363636364,11.0,7.0,0,1.0,1.0,1.0,2,0,1,4,3,0.8148148148148148,27,22,4.0
f503f303-287f-4e49-b673-c24f00daaf1a,0.5,4.0,2.0,0.0,1.0,0.0,0.2962962962962963,27.0,8.0,0.0,0.0,0.0,0.21739130434782608,23.0,5.0,0,1.0,1.0,1.0,0,0,0,0,0,0.4594594594594595,37,17,1.0,2.0,2.0,1.0,1.0,1.0,0.38095238095238093,21.0,8.0,1.0,4.0,4.0,0.4090909090909091,22.0,9.0,0,1.0,2.0,2.0,1,0,0,3,3,0.6666666666666666,39,26,3.0
e48e2a11-98c8-4136-97fe-ea2d038bcf2b,0.0,1.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,2.0,2.0,0,0,1,0,0,0.4,5,2,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2,0,1,1,1,0.5454545454545454,11,6,7.0
946810df-785c-4a7b-9424-16ce4315bc53,1.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,7.0,2.0,0.5882352941176471,17.0,10.0,0.45454545454545453,22.0,10.0,0,1.0,1.0,1.0,2,0,0,4,4,0.5813953488372093,43,25,0.0,1.0,0.0,0.0,0.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,0.25,4.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.2,5,1,-5.0
df6fdca7-062a-42c7-bdaa-db7608bc69ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8125,16.0,13.0,0.6842105263157895,19.0,13.0,0,0.0,0.0,0.0,1,0,0,1,1,0.6774193548387096,31,21,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,3,2,-7.0
4cd34177-2ffa-48c6-820a-3a9b89224a91,0.0,1.0,0.0,0.0,0.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,0.25,4.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.2,5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,7.0,2.0,0.5882352941176471,17.0,10.0,0.45454545454545453,22.0,10.0,0,1.0,1.0,1.0,2,0,0,4,4,0.5813953488372093,43,25,5.0
e4b92300-970a-4fd3-9e49-caa0195783bc,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8125,16.0,13.0,0.6842105263157895,19.0,13.0,0,0.0,0.0,0.0,1,0,0,1,1,0.6774193548387096,31,21,7.0
a0414826-420a-4014-a827-d8b0fbcc1807,1.0,2.0,2.0,1.0,1.0,1.0,0.32,25.0,8.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5405405405405406,37,20,1.0,2.0,2.0,1.0,1.0,1.0,0.3235294117647059,34.0,11.0,0.0,0.0,0.0,0.25806451612903225,31.0,8.0,0,1.0,2.0,2.0,0,0,0,0,0,0.6455696202531646,79,51,3.0
353a2366-7878-4ad6-bfa1-86504e014f90,1.0,4.0,4.0,0.0,0.0,0.0,0.4666666666666667,15.0,7.0,0.6666666666666666,3.0,2.0,0.35714285714285715,14.0,5.0,0,0.0,0.0,0.0,0,0,0,1,1,0.6,35,21,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.23076923076923078,13.0,3.0,0.75,8.0,6.0,0.3333333333333333,18.0,6.0,0,1.0,1.0,1.0,0,1,1,0,0,0.6833333333333333,60,41,3.0
08ccd5e5-c883-488c-a712-a87280575610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0,0,2,1,0.8,5,4,1.0,2.0,2.0,0.0,0.0,0.0,0.5,4.0,2.0,0.7777777777777778,27.0,21.0,0.7241379310344828,29.0,21.0,0,0.0,0.0,0.0,1,0,0,0,0,0.7307692307692307,52,38,7.0
b35bcf1a-78f3-4fbd-961a-fe18e694e5db,1.0,2.0,2.0,1.0,1.0,1.0,0.3235294117647059,34.0,11.0,0.0,0.0,0.0,0.25806451612903225,31.0,8.0,0,1.0,2.0,2.0,0,0,0,0,0,0.6455696202531646,79,51,1.0,2.0,2.0,1.0,1.0,1.0,0.32,25.0,8.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5405405405405406,37,20,-3.0
7699cc75-97f9-46fc-a6f0-60cb12e20395,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.23076923076923078,13.0,3.0,0.75,8.0,6.0,0.3333333333333333,18.0,6.0,0,1.0,1.0,1.0,0,1,1,0,0,0.6833333333333333,60,41,1.0,4.0,4.0,0.0,0.0,0.0,0.4666666666666667,15.0,7.0,0.6666666666666666,3.0,2.0,0.35714285714285715,14.0,5.0,0,0.0,0.0,0.0,0,0,0,1,1,0.6,35,21,-3.0
6ba23e6b-ec90-4ad2-afde-b8b7cf47526e,1.0,2.0,2.0,0.0,0.0,0.0,0.5,4.0,2.0,0.7777777777777778,27.0,21.0,0.7241379310344828,29.0,21.0,0,0.0,0.0,0.0,1,0,0,0,0,0.7307692307692307,52,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0,0,2,1,0.8,5,4,-7.0
c14f4c2d-cdf5-4308-b426-99fc9d551ed1,0.8333333333333334,6.0,5.0,0.8333333333333334,6.0,5.0,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.25,12.0,3.0,0,0.0,1.0,0.0,0,0,0,1,0,0.42105263157894735,19,8,0.3333333333333333,6.0,2.0,0.7272727272727273,11.0,8.0,0.45,40.0,18.0,0.5,2.0,1.0,0.5,44.0,22.0,1,1.0,3.0,3.0,0,0,0,0,0,0.5094339622641509,53,27,7.0
e2c14181-e6aa-45b5-be6c-b77d880aec8e,0.3333333333333333,6.0,2.0,0.7272727272727273,11.0,8.0,0.45,40.0,18.0,0.5,2.0,1.0,0.5,44.0,22.0,1,1.0,3.0,3.0,0,0,0,0,0,0.5094339622641509,53,27,0.8333333333333334,6.0,5.0,0.8333333333333334,6.0,5.0,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.25,12.0,3.0,0,0.0,1.0,0.0,0,0,0,1,0,0.42105263157894735,19,8,-7.0
4a88bbe1-8d13-4733-8c41-5d710dfcf4ed,0.3333333333333333,6.0,2.0,0.6666666666666666,3.0,2.0,0.43902439024390244,41.0,18.0,0.0,0.0,0.0,0.4594594594594595,37.0,17.0,0,1.0,1.0,1.0,0,0,0,3,0,0.5,50,25,0.5,4.0,2.0,0.0,0.0,0.0,0.3,40.0,12.0,0.0,0.0,0.0,0.2571428571428571,35.0,9.0,0,1.0,1.0,1.0,1,0,0,2,1,0.3695652173913043,46,17,-3.0
73d9c8f7-3982-4645-a7c1-8bf42495d46e,0.5,4.0,2.0,0.0,0.0,0.0,0.4090909090909091,22.0,9.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,0.0,0.0,0.0,1,0,1,2,1,0.43478260869565216,23,10,0.5,2.0,1.0,0.0,0.0,0.0,0.42105263157894735,19.0,8.0,0.0,0.0,0.0,0.4117647058823529,17.0,7.0,0,0.0,0.0,0.0,0,0,0,0,0,0.42105263157894735,19,8,-7.0
5dd3d211-36b9-42ed-871c-2d4388f28f84,0.3333333333333333,9.0,3.0,1.0,1.0,1.0,0.42857142857142855,35.0,15.0,1.0,4.0,4.0,0.5333333333333333,30.0,16.0,0,1.0,1.0,1.0,1,0,0,4,1,0.5733333333333334,75,43,0.5,2.0,1.0,0.0,0.0,0.0,0.3,30.0,9.0,0.0,0.0,0.0,0.25925925925925924,27.0,7.0,0,1.0,1.0,1.0,0,0,0,0,0,0.3,30,9,-4.0
c08fdf90-f62d-42db-91f3-10241f46ed23,0.5,2.0,1.0,0.0,0.0,0.0,0.3,30.0,9.0,0.0,0.0,0.0,0.25925925925925924,27.0,7.0,0,1.0,1.0,1.0,0,0,0,0,0,0.3,30,9,0.3333333333333333,9.0,3.0,1.0,1.0,1.0,0.42857142857142855,35.0,15.0,1.0,4.0,4.0,0.5333333333333333,30.0,16.0,0,1.0,1.0,1.0,1,0,0,4,1,0.5733333333333334,75,43,4.0
6f5e0f49-1435-4c09-9b76-f3f0c87cb76f,0.5,4.0,2.0,0.0,0.0,0.0,0.3,40.0,12.0,0.0,0.0,0.0,0.2571428571428571,35.0,9.0,0,1.0,1.0,1.0,1,0,0,2,1,0.3695652173913043,46,17,0.3333333333333333,6.0,2.0,0.6666666666666666,3.0,2.0,0.43902439024390244,41.0,18.0,0.0,0.0,0.0,0.4594594594594595,37.0,17.0,0,1.0,1.0,1.0,0,0,0,3,0,0.5,50,25,3.0
8758b82e-b981-44e7-b41d-c188565fe9ed,0.5,2.0,1.0,0.0,0.0,0.0,0.42105263157894735,19.0,8.0,0.0,0.0,0.0,0.4117647058823529,17.0,7.0,0,0.0,0.0,0.0,0,0,0,0,0,0.42105263157894735,19,8,0.5,4.0,2.0,0.0,0.0,0.0,0.4090909090909091,22.0,9.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,0.0,0.0,0.0,1,0,1,2,1,0.43478260869565216,23,10,7.0
05ca59c9-dc42-442f-842a-63cff203a201,0.0,5.0,0.0,0.0,0.0,0.0,0.24,25.0,6.0,0.0,1.0,0.0,0.1875,16.0,3.0,0,0.6,5.0,3.0,0,0,0,0,0,0.23076923076923078,26,6,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.43478260869565216,23.0,10.0,0.0,0.0,0.0,0.1,10.0,1.0,1,1.0,7.0,7.0,0,0,0,0,0,0.43478260869565216,23,10,7.0
eb42ec88-bff4-40fe-90fc-edaa6e2afb5c,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.43478260869565216,23.0,10.0,0.0,0.0,0.0,0.1,10.0,1.0,1,1.0,7.0,7.0,0,0,0,0,0,0.43478260869565216,23,10,0.0,5.0,0.0,0.0,0.0,0.0,0.24,25.0,6.0,0.0,1.0,0.0,0.1875,16.0,3.0,0,0.6,5.0,3.0,0,0,0,0,0,0.23076923076923078,26,6,-7.0
e152a15a-735d-4618-b1b7-70cfeba40ec7,0.6363636363636364,11.0,7.0,0.0,0.0,0.0,0.4444444444444444,54.0,24.0,0.0,0.0,0.0,0.2857142857142857,35.0,10.0,0,0.875,8.0,7.0,0,0,0,0,0,0.4444444444444444,54,24,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.24,50.0,12.0,0.0,0.0,0.0,0.1956521739130435,46.0,9.0,0,1.0,2.0,2.0,0,0,0,0,0,0.2962962962962963,54,16,-1.0
191d278e-fcbf-4b29-b302-aa071796410a,0.8571428571428571,7.0,6.0,0.0,0.0,0.0,0.5517241379310345,29.0,16.0,1.0,5.0,5.0,0.47619047619047616,21.0,10.0,0,0.8333333333333334,6.0,5.0,0,0,0,1,1,0.7115384615384616,52,37,1.0,4.0,4.0,0.0,0.0,0.0,0.4,40.0,16.0,0.6666666666666666,6.0,4.0,0.3333333333333333,39.0,13.0,0,1.0,3.0,3.0,0,0,0,2,0,0.543859649122807,57,31,1.0
c78fa0fe-42c4-4f1c-aa36-4c14455bba45,1.0,6.0,6.0,0.0,0.0,0.0,0.5769230769230769,26.0,15.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,1.0,2.0,2.0,0,0,0,2,0,0.5925925925925926,27,16,1.0,3.0,3.0,0.0,0.0,0.0,0.40350877192982454,57.0,23.0,0.0,0.0,0.0,0.36538461538461536,52.0,19.0,0,0.5,2.0,1.0,0,0,0,0,0,0.4444444444444444,63,28,1.0
d8f1d490-21c5-49fd-9d09-409647660f64,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.24,50.0,12.0,0.0,0.0,0.0,0.1956521739130435,46.0,9.0,0,1.0,2.0,2.0,0,0,0,0,0,0.2962962962962963,54,16,0.6363636363636364,11.0,7.0,0.0,0.0,0.0,0.4444444444444444,54.0,24.0,0.0,0.0,0.0,0.2857142857142857,35.0,10.0,0,0.875,8.0,7.0,0,0,0,0,0,0.4444444444444444,54,24,1.0
1e5fc45b-c65d-4687-930b-f6ee687ed06a,1.0,4.0,4.0,0.0,0.0,0.0,0.4,40.0,16.0,0.6666666666666666,6.0,4.0,0.3333333333333333,39.0,13.0,0,1.0,3.0,3.0,0,0,0,2,0,0.543859649122807,57,31,0.8571428571428571,7.0,6.0,0.0,0.0,0.0,0.5517241379310345,29.0,16.0,1.0,5.0,5.0,0.47619047619047616,21.0,10.0,0,0.8333333333333334,6.0,5.0,0,0,0,1,1,0.7115384615384616,52,37,-1.0
99829e01-db66-4988-baa7-1e2a5c818f70,1.0,3.0,3.0,0.0,0.0,0.0,0.40350877192982454,57.0,23.0,0.0,0.0,0.0,0.36538461538461536,52.0,19.0,0,0.5,2.0,1.0,0,0,0,0,0,0.4444444444444444,63,28,1.0,6.0,6.0,0.0,0.0,0.0,0.5769230769230769,26.0,15.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,1.0,2.0,2.0,0,0,0,2,0,0.5925925925925926,27,16,-1.0
7498d8a0-3223-456c-af07-8d68aa594c50,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.4,25.0,10.0,0.0,0.0,0.0,0.2631578947368421,19.0,5.0,0,1.0,3.0,3.0,0,0,0,1,0,0.4,25,10,0.0,7.0,0.0,0.0,0.0,0.0,0.08333333333333333,24.0,2.0,0.0,0.0,0.0,0.0625,16.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0.08333333333333333,24,2,-1.0
8f888fd3-5d46-4326-9a24-e1325b703d99,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,0.37777777777777777,45.0,17.0,0.0,0.0,0.0,0.3333333333333333,39.0,13.0,0,1.0,1.0,1.0,0,0,0,0,0,0.46153846153846156,52,24,0.14285714285714285,7.0,1.0,1.0,2.0,2.0,0.1,30.0,3.0,0.0,0.0,0.0,0.16,25.0,4.0,0,0.0,0.0,0.0,0,0,0,1,0,0.18181818181818182,33,6,-3.0
850fb8c0-5283-4ec7-9dec-27a882228dcb,0.0,0.0,0.0,1.0,1.0,1.0,0.5,4.0,2.0,0.6111111111111112,18.0,11.0,0.6086956521739131,23.0,14.0,1,0.0,0.0,0.0,0,0,0,0,0,0.7605633802816901,71,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.8260869565217391,23,19,-6.0
5ea307a1-737a-461f-a03e-a8c85f00f101,0.0,7.0,0.0,0.0,0.0,0.0,0.08333333333333333,24.0,2.0,0.0,0.0,0.0,0.0625,16.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0.08333333333333333,24,2,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.4,25.0,10.0,0.0,0.0,0.0,0.2631578947368421,19.0,5.0,0,1.0,3.0,3.0,0,0,0,1,0,0.4,25,10,1.0
54c39dd1-8e3a-43f2-9d4f-e5d1016cd6e7,0.14285714285714285,7.0,1.0,1.0,2.0,2.0,0.1,30.0,3.0,0.0,0.0,0.0,0.16,25.0,4.0,0,0.0,0.0,0.0,0,0,0,1,0,0.18181818181818182,33,6,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,0.37777777777777777,45.0,17.0,0.0,0.0,0.0,0.3333333333333333,39.0,13.0,0,1.0,1.0,1.0,0,0,0,0,0,0.46153846153846156,52,24,3.0
ba11e58a-4e46-4288-a870-b169d79c5db4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.8260869565217391,23,19,0.0,0.0,0.0,1.0,1.0,1.0,0.5,4.0,2.0,0.6111111111111112,18.0,11.0,0.6086956521739131,23.0,14.0,1,0.0,0.0,0.0,0,0,0,0,0,0.7605633802816901,71,54,6.0
41ad582c-6aa3-46e0-ba6e-1d6d3e94dde1,0.0,6.0,0.0,0.0,0.0,0.0,0.3584905660377358,53.0,19.0,0.0,0.0,0.0,0.34146341463414637,41.0,14.0,0,0.8333333333333334,6.0,5.0,0,0,0,0,0,0.3584905660377358,53,19,0.4444444444444444,9.0,4.0,0.0,0.0,0.0,0.1643835616438356,73.0,12.0,0.0,0.0,0.0,0.11290322580645161,62.0,7.0,0,0.5,2.0,1.0,0,0,0,0,0,0.1643835616438356,73,12,-3.0
3bfd57a1-c48b-44f5-b836-92da3bb3efef,0.8,5.0,4.0,0.0,0.0,0.0,0.3673469387755102,49.0,18.0,0.0,0.0,0.0,0.30952380952380953,42.0,13.0,0,0.5,2.0,1.0,0,0,0,2,0,0.3673469387755102,49,18,0.5625,16.0,9.0,0.0,0.0,0.0,0.3055555555555556,108.0,33.0,0.0,0.0,0.0,0.24444444444444444,90.0,22.0,0,1.0,2.0,2.0,0,0,0,1,0,0.32432432432432434,111,36,3.0
de988639-7c77-4e19-adeb-22c413744027,0.5,2.0,1.0,0.0,0.0,0.0,0.2413793103448276,58.0,14.0,0.0,0.0,0.0,0.23214285714285715,56.0,13.0,0,0.0,0.0,0.0,0,0,0,0,0,0.2413793103448276,58,14,0.5714285714285714,21.0,12.0,0.6666666666666666,3.0,2.0,0.43661971830985913,142.0,62.0,0.0,0.0,0.0,0.40336134453781514,119.0,48.0,0,0.8,5.0,4.0,0,0,0,1,0,0.4413793103448276,145,64,5.0
03ceab58-0ca5-48e5-9927-c5c424ee2e1e,0.4444444444444444,9.0,4.0,0.0,0.0,0.0,0.1643835616438356,73.0,12.0,0.0,0.0,0.0,0.11290322580645161,62.0,7.0,0,0.5,2.0,1.0,0,0,0,0,0,0.1643835616438356,73,12,0.0,6.0,0.0,0.0,0.0,0.0,0.3584905660377358,53.0,19.0,0.0,0.0,0.0,0.34146341463414637,41.0,14.0,0,0.8333333333333334,6.0,5.0,0,0,0,0,0,0.3584905660377358,53,19,3.0
d7d76300-d995-4ca9-a992-1b09520eae1c,0.5625,16.0,9.0,0.0,0.0,0.0,0.3055555555555556,108.0,33.0,0.0,0.0,0.0,0.24444444444444444,90.0,22.0,0,1.0,2.0,2.0,0,0,0,1,0,0.32432432432432434,111,36,0.8,5.0,4.0,0.0,0.0,0.0,0.3673469387755102,49.0,18.0,0.0,0.0,0.0,0.30952380952380953,42.0,13.0,0,0.5,2.0,1.0,0,0,0,2,0,0.3673469387755102,49,18,-3.0
9ca7a1c5-98a6-49ed-b40a-3c9fd788688d,0.5714285714285714,21.0,12.0,0.6666666666666666,3.0,2.0,0.43661971830985913,142.0,62.0,0.0,0.0,0.0,0.40336134453781514,119.0,48.0,0,0.8,5.0,4.0,0,0,0,1,0,0.4413793103448276,145,64,0.5,2.0,1.0,0.0,0.0,0.0,0.2413793103448276,58.0,14.0,0.0,0.0,0.0,0.23214285714285715,56.0,13.0,0,0.0,0.0,0.0,0,0,0,0,0,0.2413793103448276,58,14,-5.0
e26264cf-bf3a-47b5-8711-256639636e2c,0.4444444444444444,18.0,8.0,1.0,1.0,1.0,0.43956043956043955,91.0,40.0,0.0,0.0,0.0,0.2549019607843137,51.0,13.0,0,0.8695652173913043,23.0,20.0,1,0,0,1,1,0.4631578947368421,95,44,0.6818181818181818,22.0,15.0,1.0,1.0,1.0,0.4264705882352941,68.0,29.0,1.0,2.0,2.0,0.16666666666666666,36.0,6.0,0,0.8461538461538461,13.0,11.0,2,0,0,1,1,0.4810126582278481,79,38,1.0
