oid,date,offSubmissionScore,offSubmissionSuccessful,round,weight,weightClass,gender,class
1b9cd801-880b-4760-ba9e-7fb346c75fff,2019-11-09T05:00:00.000+0000,0.013976550654240215,0,3,205,LHW,M,LHW
dc121e86-2cf1-47b0-93f7-094df90e33ec,2019-11-09T05:00:00.000+0000,0.004182795779992359,0,1,205,LHW,M,LHW
1b7b225b-562e-4881-9b50-2b382ccb6f71,2019-11-09T05:00:00.000+0000,0.004381027473222276,0,2,205,LHW,M,LHW
ab646191-0908-4e1c-bd89-3774a67aac4e,2019-11-09T05:00:00.000+0000,0.009005301499261141,0,2,145,FFW,M,FFW
1022782e-4448-4590-aa59-2e8d57024c9e,2019-11-09T05:00:00.000+0000,0.007432730685146776,0,1,145,FFW,M,FFW
0059a303-50f0-4662-8ecc-be92385ba0a6,2019-11-09T05:00:00.000+0000,0.0048500229684389955,0,3,145,FFW,M,FFW
bde5a0bc-8888-40c6-90b3-fb95c4ca370a,2019-11-09T05:00:00.000+0000,0.021611776933922938,0,1,145,FFW,M,FFW
29e5a602-bb08-44d8-8ff5-791a5859007b,2019-11-09T05:00:00.000+0000,0.021542635381553727,0,2,145,FFW,M,FFW
274a3f21-7f8d-49f6-82e5-04d5595a7c68,2019-11-09T05:00:00.000+0000,0.0025456901089737772,0,3,145,FFW,M,FFW
d7c39ca6-a8c6-4549-9d32-f1145db2e8d0,2019-10-05T04:00:00.000+0000,0.013052263025020149,0,1,185,MW,M,MW
9fa885db-ec05-42e9-b106-26a820eb7588,2019-10-05T04:00:00.000+0000,0.028017370682062673,0,2,185,MW,M,MW
bb00000a-dcaa-47eb-92b8-6b29d355f4d2,2019-10-05T04:00:00.000+0000,0.01341134549602667,0,2,185,MW,M,MW
ac6a3278-baeb-4bb1-a168-115f2fa673b4,2019-10-05T04:00:00.000+0000,0.016296892857814105,0,1,185,MW,M,MW
96719a2e-474b-4df3-915c-61065c59911a,2019-10-05T04:00:00.000+0000,0.06728726174508891,0,1,265,HW,M,HW
9c57531f-ee7e-4585-ac7c-fcd4832c85ef,2019-10-05T04:00:00.000+0000,0.9902808168225544,1,2,265,HW,M,HW
dbbaa9b5-6aea-4598-8e29-f48878fa291f,2019-10-05T04:00:00.000+0000,0.008425218368840302,0,1,265,HW,M,HW
1d9f03a3-4e6f-4fe1-9712-9125fbfba20a,2019-10-05T04:00:00.000+0000,0.003740527032554382,0,2,265,HW,M,HW
cf088d21-498a-4821-8ef3-73a4649c41db,2019-10-05T04:00:00.000+0000,0.02661465127483512,0,2,170,WW,M,WW
189a1efc-26be-4079-b079-4cac5cce5499,2019-10-05T04:00:00.000+0000,0.015383423389892984,0,3,170,WW,M,WW
92a4bc02-1966-4590-a763-3b2ea7316a0e,2019-10-05T04:00:00.000+0000,0.015715857587128183,0,1,170,WW,M,WW
b3791f56-e444-4adf-a59e-c1879b53c80f,2019-10-05T04:00:00.000+0000,0.010090087122133756,0,1,170,WW,M,WW
9c113420-21f5-44df-89b5-8436b52762ec,2019-10-05T04:00:00.000+0000,0.005437638258710047,0,2,170,WW,M,WW
72e1bf39-db56-4a37-b7ea-8133440e739a,2019-10-05T04:00:00.000+0000,0.009786277593914731,0,3,170,WW,M,WW
0958646a-ac9b-42d7-9f09-5efe4f9c8a87,2019-10-05T04:00:00.000+0000,0.008040324691383967,0,1,265,HW,M,HW
a7769987-916a-4a7b-9c3c-59550f7eb246,2019-10-05T04:00:00.000+0000,0.0047426967656508685,0,1,265,HW,M,HW
15d945e7-f11f-4882-aa49-cb9389543c34,2019-10-05T04:00:00.000+0000,,0,1,145,WFFW,F,FFW
78c42d61-6430-4d1b-8694-39df14a19c64,2019-10-05T04:00:00.000+0000,,1,1,145,WFFW,F,FFW
9a60d5ed-6604-4e02-bd18-4d3ecb6e3966,2019-10-05T04:00:00.000+0000,,0,1,125,WFW,F,FW
195e6054-3638-4ab8-a94e-eb99ac166902,2019-10-05T04:00:00.000+0000,,0,2,125,WFW,F,FW
74f8b7f7-7889-4ac7-a93e-fdf13a8adfd0,2019-10-05T04:00:00.000+0000,,0,1,125,WFW,F,FW
8b863196-dbfb-4cb3-821d-59b48b499595,2019-10-05T04:00:00.000+0000,,0,2,125,WFW,F,FW
8b7eee61-d06c-45b9-9005-8c12886e0b99,2019-10-05T04:00:00.000+0000,0.005078587804521787,0,1,135,BW,M,BW
2699b5cf-1e8a-4664-b281-3c39db5b908d,2019-10-05T04:00:00.000+0000,0.03358617569423647,0,2,135,BW,M,BW
207b25f8-c83b-4e2c-9750-618c069fab62,2019-10-05T04:00:00.000+0000,0.00569041209936465,0,3,135,BW,M,BW
ec3fbe0b-833e-4e1a-a6a2-d0050aeb5989,2019-10-05T04:00:00.000+0000,0.010384861484479138,0,1,135,BW,M,BW
f579d1e3-d39c-4de0-bf6d-f7683fdddb43,2019-10-05T04:00:00.000+0000,0.0030198469795009943,0,2,135,BW,M,BW
380c1f30-df2e-4501-b62d-80bd4a06409d,2019-10-05T04:00:00.000+0000,0.9533599621897684,1,3,135,BW,M,BW
161da104-b841-4a0a-b0ac-15b2c9bfa27f,2019-10-05T04:00:00.000+0000,0.008181925501902684,0,1,170,WW,M,WW
920f00cb-d31c-4da3-a037-ddd9b0331c2c,2019-10-05T04:00:00.000+0000,0.009611422818045187,0,2,170,WW,M,WW
22933fe9-c6ad-48e3-ac55-e8dc2cfa4f12,2019-10-05T04:00:00.000+0000,0.0066027901315973345,0,3,170,WW,M,WW
bc8c321b-6ce8-4cec-b4c5-ac053cd49cbe,2019-10-05T04:00:00.000+0000,0.017854811103848525,0,1,170,WW,M,WW
d60e55b7-b5f1-404f-a4f9-780c8f9ec133,2019-10-05T04:00:00.000+0000,0.021544320907983142,0,2,170,WW,M,WW
3274c112-f42d-4f83-8187-39f32d115460,2019-10-05T04:00:00.000+0000,0.01618408096697337,0,3,170,WW,M,WW
31c68e5a-8bf0-4314-a7f7-868610e73cdc,2019-10-05T04:00:00.000+0000,0.002045653576933361,0,3,170,WW,M,WW
7c05354d-b4fb-47a1-ac5e-1b3d8b45ccde,2019-10-05T04:00:00.000+0000,0.9252612751838352,0,1,170,WW,M,WW
2eb7bae0-d98d-46a6-9efb-cfa5473e7cc3,2019-10-05T04:00:00.000+0000,0.007075152710582994,0,2,170,WW,M,WW
81b062c8-b8e0-4647-8474-87f414e6ce37,2019-10-05T04:00:00.000+0000,0.002773007955083668,0,1,170,WW,M,WW
e5f6b1e5-3034-4258-a3fd-e3454c54c5c4,2019-10-05T04:00:00.000+0000,0.003975627841651461,0,2,170,WW,M,WW
81816124-4115-4384-81bc-7f53d38be4a7,2019-10-05T04:00:00.000+0000,0.026728348770786076,0,3,170,WW,M,WW
91673238-f0a5-4edc-a42a-33769cb0799f,2019-10-05T04:00:00.000+0000,0.011112299152336049,0,1,155,LW,M,LW
5c77f4cc-ff00-42e7-a953-20ef3515e4a7,2019-10-05T04:00:00.000+0000,0.009406938782471605,0,2,155,LW,M,LW
7e7bf274-c6bf-4a2b-a028-468ef5a9413c,2019-10-05T04:00:00.000+0000,0.8870740715466645,0,3,155,LW,M,LW
2dcd8d47-5b41-4db2-b240-03db0e68d4a1,2019-10-05T04:00:00.000+0000,0.010626130132745607,0,3,155,LW,M,LW
20ceed4c-63fb-4d74-b8aa-13a2e24ee76f,2019-10-05T04:00:00.000+0000,0.008007877406288208,0,1,155,LW,M,LW
3fbd87c4-1c67-4e3d-a89d-e107f7688a58,2019-10-05T04:00:00.000+0000,0.022146612103171277,0,2,155,LW,M,LW
e703a236-efeb-49a3-bda1-9db4c61ba069,2019-10-05T04:00:00.000+0000,0.060459224320153215,0,1,155,LW,M,LW
dc3de8ff-154c-442b-9272-767315c45879,2019-10-05T04:00:00.000+0000,0.023468462473965772,0,2,155,LW,M,LW
dc24e94c-9606-4e53-8188-c43d06be3b11,2019-10-05T04:00:00.000+0000,0.014503182637084678,0,3,155,LW,M,LW
bda29490-166e-40dc-be8b-1d62202edcbc,2019-10-05T04:00:00.000+0000,0.0038843503328103335,0,1,155,LW,M,LW
bbddacb2-3102-4d25-b85a-1d190aea0d84,2019-10-05T04:00:00.000+0000,0.0073199135800626845,0,2,155,LW,M,LW
d5883fa2-b6ca-4fa1-9b98-847cc73f5382,2019-10-05T04:00:00.000+0000,0.00915584062992555,0,3,155,LW,M,LW
78cb025a-9147-4b5d-bf0b-5aaefae4be0b,2019-09-21T04:00:00.000+0000,0.004328076153187828,0,1,145,FFW,M,FFW
049214d2-0412-4330-90c6-d71407c0fdf5,2019-09-21T04:00:00.000+0000,0.00425960464563175,0,1,145,FFW,M,FFW
e08e6e06-51e9-4d01-bbf8-78d762af7a51,2019-09-21T04:00:00.000+0000,0.003044610950021993,0,1,145,FFW,M,FFW
78f225a4-e1d1-4785-a6a6-63a335628ab2,2019-09-21T04:00:00.000+0000,0.011746370092314716,0,2,145,FFW,M,FFW
76f0e959-1dff-454a-9c40-1402e9660877,2019-09-21T04:00:00.000+0000,0.020587886878356245,0,1,145,FFW,M,FFW
13b5b55c-7ed6-442b-bd5c-994709269c4f,2019-09-21T04:00:00.000+0000,0.022874852714005887,0,2,145,FFW,M,FFW
b4a2138d-1ce6-4562-bd49-e04768775051,2019-09-21T04:00:00.000+0000,0.0057322830952575045,0,1,145,FFW,M,FFW
14be97b9-b8da-481c-b276-ba5e0eec863c,2019-09-21T04:00:00.000+0000,0.0025052211654441967,0,1,145,FFW,M,FFW
1a243dd2-aa36-4736-a531-599fca318e03,2019-09-21T04:00:00.000+0000,,0,1,115,WSW,F,SW
a7149874-33f2-4ae7-8221-ac66fb472b2b,2019-09-21T04:00:00.000+0000,,0,2,115,WSW,F,SW
40e9b7d4-f52f-4797-af13-dd8abd6dc7ec,2019-09-21T04:00:00.000+0000,,0,3,115,WSW,F,SW
67c462b6-1253-491f-8b9c-e2aa8bdcf451,2019-09-21T04:00:00.000+0000,,0,1,115,WSW,F,SW
2a5af7d8-3106-4714-a050-40655a7280bc,2019-09-21T04:00:00.000+0000,,0,2,115,WSW,F,SW
a93bb35d-1e12-489d-aedd-b5e596f32ac4,2019-09-21T04:00:00.000+0000,,0,3,115,WSW,F,SW
174c4d14-95eb-4e72-b2eb-3a70a32ea375,2019-09-21T04:00:00.000+0000,0.974570287832782,1,1,205,LHW,M,LHW
f1c37568-4ce5-478b-9a4e-aff52d43b83b,2019-09-21T04:00:00.000+0000,0.002587825385342252,0,1,205,LHW,M,LHW
116917df-3c3f-4214-a37a-dae90d3ee473,2019-09-21T04:00:00.000+0000,,0,1,115,WSW,F,SW
d1387f22-b97d-446e-b6d4-82212bf9f1e5,2019-09-21T04:00:00.000+0000,,0,2,115,WSW,F,SW
6ec0c1dd-1a11-4774-9fbc-a2a88f191eb8,2019-09-21T04:00:00.000+0000,,0,3,115,WSW,F,SW
099e96b1-f1c4-4b97-8ac8-74bca49ffd53,2019-09-21T04:00:00.000+0000,,0,1,115,WSW,F,SW
e5898a8c-c20f-466f-99e7-404f8c000b96,2019-09-21T04:00:00.000+0000,,0,2,115,WSW,F,SW
8ba0a5a3-6cb1-42b7-8316-03ec83283b77,2019-09-21T04:00:00.000+0000,,0,3,115,WSW,F,SW
80af02fb-7532-4b38-8c8c-3b626db530f8,2019-09-21T04:00:00.000+0000,,0,1,135,WBW,F,BW
8ff0327a-cfc5-41a3-a703-f1bcf90455ad,2019-09-21T04:00:00.000+0000,,0,2,135,WBW,F,BW
a49b93ca-a8fb-45a7-801f-54f3198825bf,2019-09-21T04:00:00.000+0000,,0,3,135,WBW,F,BW
98933d60-9bf7-4a72-9130-0ee8d76afe46,2019-09-21T04:00:00.000+0000,,0,1,135,WBW,F,BW
af1ebee8-b15a-49e3-9e7e-0b37d70dd147,2019-09-21T04:00:00.000+0000,,0,2,135,WBW,F,BW
f90fe99a-6b97-4075-8db7-20d587c47bbf,2019-09-21T04:00:00.000+0000,,0,3,135,WBW,F,BW
71ea16f6-5e06-48f2-bbff-70d38f641002,2019-09-21T04:00:00.000+0000,0.010656850756683942,0,2,125,FW,M,FW
34600899-d7a1-43c1-be26-bce937989415,2019-09-21T04:00:00.000+0000,0.008766812618026679,0,1,125,FW,M,FW
8e91bfc8-ab35-4aa6-aeb0-3de5acf8e981,2019-09-21T04:00:00.000+0000,0.006810878380207467,0,3,125,FW,M,FW
ff2478da-03b0-4053-8538-d29bac00d459,2019-09-21T04:00:00.000+0000,0.02088180291563773,0,1,125,FW,M,FW
84ddd3da-4b27-4d5b-98b5-69682eb072b1,2019-09-21T04:00:00.000+0000,0.023438201944039786,0,2,125,FW,M,FW
f800626d-126f-4817-9b05-eb44c66454bf,2019-09-21T04:00:00.000+0000,0.0127472400304721,0,3,125,FW,M,FW
cc83b8d1-d319-47d0-974a-6d6a7eced770,2019-09-21T04:00:00.000+0000,,0,1,135,WBW,F,BW
25f7e168-cdcf-4d43-9f18-7d8c528c9702,2019-09-21T04:00:00.000+0000,,0,2,135,WBW,F,BW
7b2d3d8e-c4f1-4421-bba9-d881c579d666,2019-09-21T04:00:00.000+0000,,0,3,135,WBW,F,BW
6f4d3c9c-5f8b-4081-9211-94061848f8a4,2019-09-21T04:00:00.000+0000,,0,1,135,WBW,F,BW
e7302a16-2d23-4daa-ad6a-4d28022838ca,2019-09-21T04:00:00.000+0000,,0,2,135,WBW,F,BW
a41a6660-d834-4427-82bd-65e72f3eda80,2019-09-21T04:00:00.000+0000,,0,3,135,WBW,F,BW
a3157180-9202-4436-84da-20a5eaf96567,2019-09-21T04:00:00.000+0000,0.0025238811204072093,0,1,155,LW,M,LW
031cde9d-a0e0-41b7-b435-32af77bdd5e3,2019-09-21T04:00:00.000+0000,0.0033047248511108565,0,2,155,LW,M,LW
57d77560-1fca-43a6-8243-c4eb80f50693,2019-09-21T04:00:00.000+0000,0.001271811810403837,0,3,155,LW,M,LW
f97a6bbc-0a4f-4f1b-a7d0-5cd0f1ed4fb1,2019-09-21T04:00:00.000+0000,0.972748164052105,0,3,155,LW,M,LW
b389fe53-b7c3-4fc4-842a-3b35b3ed0ade,2019-09-21T04:00:00.000+0000,0.8973758528364049,0,1,155,LW,M,LW
5b73967d-60b2-4d6a-90c7-56ffaf94c485,2019-09-21T04:00:00.000+0000,0.017115575296709994,0,2,155,LW,M,LW
3585fcae-540c-4ab2-940b-5707b65ecf80,2019-09-21T04:00:00.000+0000,0.09602036073143737,0,2,125,FW,M,FW
3b77f41e-f5a3-4e19-b255-d3903c4891be,2019-09-21T04:00:00.000+0000,0.0007092428163847171,0,3,125,FW,M,FW
dc3355d2-6668-4a3a-a5e1-523d31857a97,2019-09-21T04:00:00.000+0000,0.022113402193233204,0,1,125,FW,M,FW
f3a43fa9-61ea-499f-a020-422f7ed90153,2019-09-21T04:00:00.000+0000,0.0026621325760548533,0,1,125,FW,M,FW
ffb4772b-dfe2-4ac7-ade0-7ab966705913,2019-09-21T04:00:00.000+0000,0.010010276535448531,0,2,125,FW,M,FW
53ce21ce-e6e4-4a3d-975a-8640500b6265,2019-09-21T04:00:00.000+0000,0.0075013442819213015,0,3,125,FW,M,FW
ada62592-69cd-47c0-ba01-f1de03827173,2019-09-21T04:00:00.000+0000,0.018638492500653792,0,1,135,BW,M,BW
a748e7a2-681a-41b4-bfd9-d0b22ce50000,2019-09-21T04:00:00.000+0000,0.005345530371025599,0,2,135,BW,M,BW
a9c915dc-7006-46df-a762-0a93b0447499,2019-09-21T04:00:00.000+0000,0.003990037014211054,0,3,135,BW,M,BW
3ea9d21a-a59e-4687-bdec-ee9337037bc3,2019-09-21T04:00:00.000+0000,0.017590006136069928,0,1,135,BW,M,BW
84ccf369-4af0-406f-83ab-4a89ad78485f,2019-09-21T04:00:00.000+0000,0.02096766948202301,0,2,135,BW,M,BW
fcadd5d1-00cf-4bdd-9e38-d9963ea20aba,2019-09-21T04:00:00.000+0000,0.051180413914323236,0,3,135,BW,M,BW
0a1079c4-d2f2-4fcb-a57a-df1e0f552051,2019-08-10T04:00:00.000+0000,0.034978060684498595,0,2,205,LHW,M,LHW
c9998a8d-6427-488e-ac75-944faa4bb4f0,2019-08-10T04:00:00.000+0000,0.009290527262021016,0,1,205,LHW,M,LHW
0bd1010d-88b1-4cf3-b2fd-5dc31bc81f14,2019-08-10T04:00:00.000+0000,0.007540896888862389,0,1,205,LHW,M,LHW
76866a0e-edf2-416d-86f3-aac051cc3102,2019-08-10T04:00:00.000+0000,0.006083210674830015,0,2,205,LHW,M,LHW
323d34a1-9f5c-4af1-9aa0-fd4ac5774416,2019-08-10T04:00:00.000+0000,0.00839108791741257,0,1,170,WW,M,WW
c9cdf884-2be3-4523-9333-ec223b7d52ff,2019-08-10T04:00:00.000+0000,0.005449507928185123,0,3,170,WW,M,WW
ba13221a-3e32-48c6-a8c4-754cecdff89d,2019-08-10T04:00:00.000+0000,0.004916303749991015,0,2,170,WW,M,WW
5a29a4ee-f37c-468b-a43a-d1f61d5b8996,2019-08-10T04:00:00.000+0000,0.006650698424208968,0,1,170,WW,M,WW
349340f8-2f60-48cd-ac08-6bf15e80c393,2019-08-10T04:00:00.000+0000,0.006109116959375186,0,2,170,WW,M,WW
15074e38-f022-4540-a1b5-7a496265ea13,2019-08-10T04:00:00.000+0000,0.7341126974094858,0,3,170,WW,M,WW
f019d869-232b-431a-862b-1ba66d05c855,2019-08-10T04:00:00.000+0000,0.0038630272555645407,0,2,145,FFW,M,FFW
26b5d3ce-ed46-4289-86db-5e3391782223,2019-08-10T04:00:00.000+0000,0.020847238113876308,0,3,145,FFW,M,FFW
f00c57d3-d458-4029-9d4e-8ccc6bf3c024,2019-08-10T04:00:00.000+0000,0.0074035360755897815,0,1,145,FFW,M,FFW
9d5f2348-fd9f-4519-9c40-916183b0a7bd,2019-08-10T04:00:00.000+0000,0.012847594960169104,0,1,145,FFW,M,FFW
57a3c195-8b57-460b-8a2c-cedc99075ea9,2019-08-10T04:00:00.000+0000,0.005316010925108189,0,2,145,FFW,M,FFW
e0672d94-8a5a-4bd7-91cd-521ec4d0964d,2019-08-10T04:00:00.000+0000,0.004236987498775925,0,3,145,FFW,M,FFW
625e4187-51a6-40fe-a40d-64c9d92df908,2019-08-10T04:00:00.000+0000,0.0027835491095471268,0,1,185,MW,M,MW
0caf3401-5db7-4c64-9dd5-d01d9fda596a,2019-08-10T04:00:00.000+0000,0.0050184445827153685,0,2,185,MW,M,MW
034962dc-949c-4636-890d-c5e3b9ecbf87,2019-08-10T04:00:00.000+0000,0.021055349758603997,0,1,185,MW,M,MW
cbb6ea58-44e6-47e7-8db9-6719aeec75e4,2019-08-10T04:00:00.000+0000,0.9712955200117488,1,2,185,MW,M,MW
8082ab81-4d05-4cbd-98e3-081680a04ee1,2019-08-10T04:00:00.000+0000,0.0185021840882363,0,1,265,HW,M,HW
1826a784-a3a2-4bda-929c-34f41dea499f,2019-08-10T04:00:00.000+0000,0.9488706392328764,1,1,265,HW,M,HW
5e81f407-e40c-4133-85a6-241dd41b633b,2019-08-10T04:00:00.000+0000,0.006612786913615824,0,1,125,FW,M,FW
4169cf34-b4d8-4f4f-843a-0f5328d8b35d,2019-08-10T04:00:00.000+0000,0.05603522292811144,0,1,125,FW,M,FW
fdec6172-360b-4931-8d4b-09a7f988b9a9,2019-08-10T04:00:00.000+0000,,0,1,125,WFW,F,FW
b0dadb07-597d-43fe-bd32-999dd93ad4c4,2019-08-10T04:00:00.000+0000,,1,1,125,WFW,F,FW
bfd81786-6b79-4203-b1fa-044daa2de149,2019-08-10T04:00:00.000+0000,0.01167624424109391,0,2,145,FFW,M,FFW
8e208a33-6fa1-436f-8ba9-e13f49136905,2019-08-10T04:00:00.000+0000,0.010735010030578,0,3,145,FFW,M,FFW
a598ff5e-485f-49a6-a378-25b0bf5d85ae,2019-08-10T04:00:00.000+0000,0.00984718247287774,0,1,145,FFW,M,FFW
75d8295a-5bbb-4e49-9c2a-4139edc29c0d,2019-08-10T04:00:00.000+0000,0.022602992367943518,0,2,145,FFW,M,FFW
ed38d66f-5ce1-480f-b483-733257eda8d9,2019-08-10T04:00:00.000+0000,0.010408293209368629,0,3,145,FFW,M,FFW
3db6ee7f-556c-4ec1-9b67-c1afc594041f,2019-08-10T04:00:00.000+0000,0.009547145643169998,0,1,145,FFW,M,FFW
2cfc6a7d-18c1-4f73-98ea-c8bacfff5fa7,2019-08-10T04:00:00.000+0000,0.0016986488796943305,0,1,170,WW,M,WW
8667c004-f786-46fb-800a-13bb234d7db3,2019-08-10T04:00:00.000+0000,0.006799572029505182,0,2,170,WW,M,WW
bb749bde-63a9-4861-9864-587655997223,2019-08-10T04:00:00.000+0000,0.003930323216318958,0,3,170,WW,M,WW
0c638a38-94f2-49c2-84ad-b950d83751e0,2019-08-10T04:00:00.000+0000,0.020654663363002104,0,2,170,WW,M,WW
5ffe9bc3-cb2a-46b1-b66b-499edfc7b981,2019-08-10T04:00:00.000+0000,0.0032096880484044697,0,3,170,WW,M,WW
a6b3a3bd-de48-4797-af96-84620ba284b8,2019-08-10T04:00:00.000+0000,0.021550826723495457,0,1,170,WW,M,WW
aa59c891-15a8-437a-8b4d-e20bba0848e2,2019-08-10T04:00:00.000+0000,,0,2,115,WSW,F,SW
0af4f881-fd37-4bc9-a46c-9ee4067c0de5,2019-08-10T04:00:00.000+0000,,0,3,115,WSW,F,SW
bc4a5801-6a46-4603-9f7e-46cda27c1a79,2019-08-10T04:00:00.000+0000,,0,1,115,WSW,F,SW
8ffffd65-a13b-4eb6-87fc-b2308d8fd66b,2019-08-10T04:00:00.000+0000,,0,1,115,WSW,F,SW
55eb2c48-6061-494a-a005-6acf9313a901,2019-08-10T04:00:00.000+0000,,0,2,115,WSW,F,SW
b931dbae-a83d-4b6e-ab32-408835982adf,2019-08-10T04:00:00.000+0000,,0,3,115,WSW,F,SW
6388da98-2eb9-4fe7-b738-20739b47de1a,2019-08-10T04:00:00.000+0000,0.005925343726954625,0,1,135,BW,M,BW
4e927f09-191f-4395-81b5-bd802b2157a7,2019-08-10T04:00:00.000+0000,0.002902556242981127,0,2,135,BW,M,BW
71029904-d8d6-4976-8483-c5ec3ef31605,2019-08-10T04:00:00.000+0000,0.007543083400436026,0,3,135,BW,M,BW
d073ccad-32e4-4341-83e3-c6e16cd198f6,2019-08-10T04:00:00.000+0000,0.04452188835693637,0,1,135,BW,M,BW
976f1749-05f5-48c6-bccd-bfe600cdc5ee,2019-08-10T04:00:00.000+0000,0.02531388838534673,0,2,135,BW,M,BW
d8999a57-7ac3-4c2e-bdea-27a5a4ab6c91,2019-08-10T04:00:00.000+0000,0.009551925193841808,0,3,135,BW,M,BW
c8d6bc5f-6b71-4ba2-bb51-7cf1016da645,2019-08-10T04:00:00.000+0000,0.007302457004027569,0,1,155,LW,M,LW
7d95658b-0011-40c3-a18b-97438d81c11a,2019-08-10T04:00:00.000+0000,0.009783803786246626,0,2,155,LW,M,LW
91ffb094-7ffd-4b7b-8984-c06683602ac6,2019-08-10T04:00:00.000+0000,0.030575189569470987,0,3,155,LW,M,LW
9a393332-3bac-4c91-aef4-d1f69f232277,2019-08-10T04:00:00.000+0000,0.0030810692232267197,0,1,155,LW,M,LW
0f216c18-392d-467d-a982-27beae046b12,2019-08-10T04:00:00.000+0000,0.0016241436738699355,0,2,155,LW,M,LW
bec31188-f616-4b24-9620-beb508b90de2,2019-08-10T04:00:00.000+0000,0.0029618888251709513,0,3,155,LW,M,LW
d515bb14-d321-4d1a-addc-2be59dba4e60,2019-08-10T04:00:00.000+0000,,0,1,125,WFW,F,FW
62ce38bf-e466-4ee6-bced-7a25cf7d3143,2019-08-10T04:00:00.000+0000,,0,2,125,WFW,F,FW
e869d384-c0f5-48eb-ae99-0b2886255270,2019-08-10T04:00:00.000+0000,,0,3,125,WFW,F,FW
5b2e57f8-3efc-4720-b2e2-e48e1610ccab,2019-08-10T04:00:00.000+0000,,0,4,125,WFW,F,FW
549ec72b-be8a-4175-9521-f29f8ccbc447,2019-08-10T04:00:00.000+0000,,0,5,125,WFW,F,FW
47e40dad-0403-4407-bbd3-a0b97e7f9cad,2019-08-10T04:00:00.000+0000,,0,1,125,WFW,F,FW
0ec43b3e-4678-4e6a-9559-3cb5ca35d4ad,2019-08-10T04:00:00.000+0000,,0,2,125,WFW,F,FW
c7820d5a-e48e-4509-9692-fe0258d3bf2a,2019-08-10T04:00:00.000+0000,,0,3,125,WFW,F,FW
cae7c22a-fb63-4552-92d5-42dd1dfbe8e5,2019-08-10T04:00:00.000+0000,,0,4,125,WFW,F,FW
cac53daf-f514-4c64-ae8b-c4afd27aa59a,2019-08-10T04:00:00.000+0000,,0,5,125,WFW,F,FW
21da7d13-54b0-498e-a417-2f80590004ca,2019-04-27T04:00:00.000+0000,0.00569692854278233,0,1,265,HW,M,HW
36addfb7-cfb4-4c8b-a91d-0469dc58cb33,2019-04-27T04:00:00.000+0000,0.03025437747509313,0,1,265,HW,M,HW
f2e110dc-c82f-4249-be89-a0c99612704b,2019-04-27T04:00:00.000+0000,0.019911726420555848,0,3,185,MW,M,MW
69b532ed-a1f1-4083-8e53-397ebfbfeee5,2019-04-27T04:00:00.000+0000,0.02486465737326977,0,4,185,MW,M,MW
f42a2d3c-9c2b-4704-b9a8-c90edee64ef9,2019-04-27T04:00:00.000+0000,0.9198140413362734,0,1,185,MW,M,MW
97c37791-800b-4a4d-b550-7dab01f2abce,2019-04-27T04:00:00.000+0000,0.0021693828522163523,0,2,185,MW,M,MW
1de9c7db-3285-4f2e-8426-8ad865ec1c4c,2019-04-27T04:00:00.000+0000,0.019102757816040296,0,5,185,MW,M,MW
f6e4a592-7df3-4e11-b010-4e8995294795,2019-04-27T04:00:00.000+0000,0.0009127984077377457,0,2,185,MW,M,MW
52d71777-5d75-438a-888f-2a3ab1542d33,2019-04-27T04:00:00.000+0000,0.005345774868119417,0,3,185,MW,M,MW
d41fed68-451a-44ce-833e-cdc7a0603f99,2019-04-27T04:00:00.000+0000,0.003761824759018845,0,4,185,MW,M,MW
66ddd3a7-cb18-4f86-820d-fb73518b9275,2019-04-27T04:00:00.000+0000,0.005762047970627453,0,5,185,MW,M,MW
9fb29223-cee3-4096-8c63-a4a0053f307d,2019-04-27T04:00:00.000+0000,0.003382902926543845,0,1,185,MW,M,MW
c3b59c91-c8dc-42b9-a26c-840ff8512305,2019-04-27T04:00:00.000+0000,0.003785750604785597,0,1,170,WW,M,WW
67ed6371-be04-4446-84ef-ac417e7458d3,2019-04-27T04:00:00.000+0000,0.010050650830485291,0,3,170,WW,M,WW
1e144e9d-446d-4f00-bb7f-0abbf355ee88,2019-04-27T04:00:00.000+0000,0.029064773048209595,0,2,170,WW,M,WW
f9be3eb3-f9b9-4b2d-b313-85a88dff1f72,2019-04-27T04:00:00.000+0000,0.004257965786011934,0,2,170,WW,M,WW
8fedc3bd-610e-4ead-9285-6c98bd8c20d3,2019-04-27T04:00:00.000+0000,0.009374732327583664,0,3,170,WW,M,WW
e87599d5-3a1d-46a2-b07d-49a0aa2bbacd,2019-04-27T04:00:00.000+0000,0.009933593171444864,0,1,170,WW,M,WW
4d1e9f5c-3f55-46b4-8cc6-ecc18a7d15cc,2019-04-27T04:00:00.000+0000,0.05306321741073532,0,1,205,LHW,M,LHW
1562c976-520a-4138-91e1-b80b8727ee39,2019-04-27T04:00:00.000+0000,0.006004467739755862,0,2,205,LHW,M,LHW
fe99d03e-e1ed-4c56-b366-72e8a667107d,2019-04-27T04:00:00.000+0000,0.005489315921486473,0,1,205,LHW,M,LHW
86029352-0f50-462f-9ab3-94a2d112ab96,2019-04-27T04:00:00.000+0000,0.9707713985805212,1,2,205,LHW,M,LHW
5abaa623-727e-43f2-ac1a-dc5d63cdc205,2019-04-27T04:00:00.000+0000,0.01290391417315263,0,2,170,WW,M,WW
